,filename,label
1699,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gil_de_Ferran/Gil_de_Ferran_0004.jpg,874
1700,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gil_de_Ferran/Gil_de_Ferran_0005.jpg,874
1701,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gil_de_Ferran/Gil_de_Ferran_0002.jpg,874
1702,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gil_de_Ferran/Gil_de_Ferran_0003.jpg,874
1703,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gil_de_Ferran/Gil_de_Ferran_0001.jpg,874
1704,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Ken_Dorsey/Ken_Dorsey_0001.jpg,875
1705,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Matt_Welsh/Matt_Welsh_0001.jpg,876
1706,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Claudine_Farrell/Claudine_Farrell_0001.jpg,877
1707,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jen_Bice/Jen_Bice_0001.jpg,878
1708,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Alexis_Dennisoff/Alexis_Dennisoff_0001.jpg,879
1709,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Karen_Allen/Karen_Allen_0001.jpg,880
1710,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/E_Clay_Shaw/E_Clay_Shaw_0001.jpg,881
1711,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jose_Lina/Jose_Lina_0001.jpg,882
1712,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Fujio_Mitarai/Fujio_Mitarai_0001.jpg,883
1713,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Leon_Silver/Leon_Silver_0001.jpg,884
1714,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Emmanuel_Milingo/Emmanuel_Milingo_0001.jpg,885
1715,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/David_Dorfman/David_Dorfman_0001.jpg,886
1716,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Henning_Scherf/Henning_Scherf_0001.jpg,887
1717,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lloyd_Mudiwa/Lloyd_Mudiwa_0001.jpg,888
1718,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Barbara_Brezigar/Barbara_Brezigar_0002.jpg,889
1719,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Barbara_Brezigar/Barbara_Brezigar_0001.jpg,889
1720,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Robert_Fico/Robert_Fico_0002.jpg,890
1721,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Robert_Fico/Robert_Fico_0001.jpg,890
1722,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Steve_Wariner/Steve_Wariner_0001.jpg,891
1723,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Emily_Mortimer/Emily_Mortimer_0001.jpg,892
1724,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Don_Boudria/Don_Boudria_0001.jpg,893
1725,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Diane_Ladd/Diane_Ladd_0001.jpg,894
1726,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Piotr_Anderszewski/Piotr_Anderszewski_0001.jpg,895
1727,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Robin_Cook/Robin_Cook_0002.jpg,896
1728,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Robin_Cook/Robin_Cook_0001.jpg,896
1729,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0008.jpg,897
1730,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0009.jpg,897
1731,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0010.jpg,897
1732,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0004.jpg,897
1733,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0005.jpg,897
1734,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0011.jpg,897
1735,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0007.jpg,897
1736,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0013.jpg,897
1737,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0012.jpg,897
1738,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0006.jpg,897
1739,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0002.jpg,897
1740,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0003.jpg,897
1741,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0001.jpg,897
1742,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eduardo_Duhalde/Eduardo_Duhalde_0014.jpg,897
1743,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Kurt_Thomas/Kurt_Thomas_0001.jpg,898
1744,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Hong_Myung/Hong_Myung_0001.jpg,899
1745,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tonga/Tonga_0001.jpg,900
1746,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Caroline_Kennedy/Caroline_Kennedy_0002.jpg,901
1747,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Caroline_Kennedy/Caroline_Kennedy_0003.jpg,901
1748,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Caroline_Kennedy/Caroline_Kennedy_0001.jpg,901
1749,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Allan_Kemakeza/Allan_Kemakeza_0001.jpg,902
1750,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Elisabeth_Schumacher/Elisabeth_Schumacher_0002.jpg,903
1751,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Elisabeth_Schumacher/Elisabeth_Schumacher_0001.jpg,903
1752,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,904
1753,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Douglas_Faneuil/Douglas_Faneuil_0001.jpg,905
1754,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Picabo_Street/Picabo_Street_0001.jpg,906
1755,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dan_LaCoutre/Dan_LaCoutre_0001.jpg,907
1756,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Andy_Madikians/Andy_Madikians_0001.jpg,908
1757,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Namuddu_Florence/Namuddu_Florence_0001.jpg,909
1758,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Nathalie_Dechy/Nathalie_Dechy_0001.jpg,910
1759,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Chen_Tsai-chin/Chen_Tsai-chin_0001.jpg,911
1760,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Pascal_Lamy/Pascal_Lamy_0002.jpg,912
1761,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Pascal_Lamy/Pascal_Lamy_0001.jpg,912
1762,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Leni_Bjorklund/Leni_Bjorklund_0001.jpg,913
1763,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Herbert_Haupt/Herbert_Haupt_0001.jpg,914
1764,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Anna_Chicherova/Anna_Chicherova_0001.jpg,915
1765,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bernadette_Peters/Bernadette_Peters_0001.jpg,916
1766,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Sue_Slavec/Sue_Slavec_0001.jpg,917
1767,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lloyd_Ward/Lloyd_Ward_0002.jpg,918
1768,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lloyd_Ward/Lloyd_Ward_0001.jpg,918
1769,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lim_Dong-won/Lim_Dong-won_0002.jpg,919
1770,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lim_Dong-won/Lim_Dong-won_0001.jpg,919
1771,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Chris_Claiborne/Chris_Claiborne_0001.jpg,920
1772,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Catherine_Woodard/Catherine_Woodard_0001.jpg,921
1773,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Ian_Campbell/Ian_Campbell_0001.jpg,922
1774,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dave_McGinnis/Dave_McGinnis_0001.jpg,923
1775,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Christerson/Tom_Christerson_0001.jpg,924
1776,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Rosemarie_Stack/Rosemarie_Stack_0001.jpg,925
1777,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Rosemarie_Stack/Rosemarie_Stack_0002.jpg,925
1778,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0006.jpg,926
1779,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0012.jpg,926
1780,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0013.jpg,926
1781,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0007.jpg,926
1782,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0011.jpg,926
1783,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0005.jpg,926
1784,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0004.jpg,926
1785,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0010.jpg,926
1786,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0014.jpg,926
1787,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0001.jpg,926
1788,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0015.jpg,926
1789,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0003.jpg,926
1790,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0016.jpg,926
1791,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0002.jpg,926
1792,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0009.jpg,926
1793,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tommy_Franks/Tommy_Franks_0008.jpg,926
1794,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Rosalyn_Carter/Rosalyn_Carter_0001.jpg,927
1795,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Kostya_Tszyu/Kostya_Tszyu_0001.jpg,928
1796,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Masatoshi_Koshiba/Masatoshi_Koshiba_0001.jpg,929
1797,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Hannah_Stockbauer/Hannah_Stockbauer_0001.jpg,930
1798,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Hannah_Stockbauer/Hannah_Stockbauer_0002.jpg,930
1799,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Stephanie_Moore/Stephanie_Moore_0001.jpg,931
1800,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Saparmurat_Niyazov/Saparmurat_Niyazov_0001.jpg,932
1801,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Saparmurat_Niyazov/Saparmurat_Niyazov_0002.jpg,932
1802,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Suh_Young-hoon/Suh_Young-hoon_0001.jpg,933
1803,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Nanni_Moretti/Nanni_Moretti_0001.jpg,934
1804,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Nanni_Moretti/Nanni_Moretti_0002.jpg,934
1805,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Omar_Vizquel/Omar_Vizquel_0001.jpg,935
1806,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Marie_Haghal/Marie_Haghal_0001.jpg,936
1807,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Harkin/Tom_Harkin_0005.jpg,937
1808,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Harkin/Tom_Harkin_0004.jpg,937
1809,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Harkin/Tom_Harkin_0001.jpg,937
1810,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Harkin/Tom_Harkin_0003.jpg,937
1811,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Tom_Harkin/Tom_Harkin_0002.jpg,937
1812,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jenna_Elfman/Jenna_Elfman_0001.jpg,938
1813,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Joseph_LePore/Joseph_LePore_0001.jpg,939
1814,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Astrid_Betancourt/Astrid_Betancourt_0001.jpg,940
1815,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jennifer_Murray/Jennifer_Murray_0001.jpg,941
1816,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Shaukat_Aziz/Shaukat_Aziz_0001.jpg,942
1817,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Shaukat_Aziz/Shaukat_Aziz_0002.jpg,942
1818,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lachlan_Murdoch/Lachlan_Murdoch_0001.jpg,943
1819,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Nora_Ephron/Nora_Ephron_0001.jpg,944
1820,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jamie_Carey/Jamie_Carey_0001.jpg,945
1821,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Antonio_Catania/Antonio_Catania_0001.jpg,946
1822,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Francois_Botha/Francois_Botha_0001.jpg,947
1823,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jim_Freudenberg/Jim_Freudenberg_0001.jpg,948
1824,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mohammad_Mustapha_Miro/Mohammad_Mustapha_Miro_0001.jpg,949
1825,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Marcelo_Bielsa/Marcelo_Bielsa_0001.jpg,950
1826,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Miguel_Angel_Rodriguez/Miguel_Angel_Rodriguez_0001.jpg,951
1827,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Teri_Files/Teri_Files_0001.jpg,952
1828,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Andrew_Shutley/Andrew_Shutley_0001.jpg,953
1829,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Ted_Nolan/Ted_Nolan_0001.jpg,954
1830,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Nikki_McKibbin/Nikki_McKibbin_0001.jpg,955
1831,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debbie_Reynolds/Debbie_Reynolds_0004.jpg,956
1832,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debbie_Reynolds/Debbie_Reynolds_0003.jpg,956
1833,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debbie_Reynolds/Debbie_Reynolds_0002.jpg,956
1834,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debbie_Reynolds/Debbie_Reynolds_0001.jpg,956
1835,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Billy_Graham/Billy_Graham_0002.jpg,957
1836,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Billy_Graham/Billy_Graham_0001.jpg,957
1837,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Kirsten_Dunst/Kirsten_Dunst_0001.jpg,958
1838,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Springsteen/Bruce_Springsteen_0002.jpg,959
1839,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Springsteen/Bruce_Springsteen_0003.jpg,959
1840,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Springsteen/Bruce_Springsteen_0001.jpg,959
1841,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Springsteen/Bruce_Springsteen_0004.jpg,959
1842,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Maurice_Cheeks/Maurice_Cheeks_0001.jpg,960
1843,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jose_Miguel_Aleman/Jose_Miguel_Aleman_0001.jpg,961
1844,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dave_Odom/Dave_Odom_0001.jpg,962
1845,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Joe_Finley/Joe_Finley_0001.jpg,963
1846,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Eddy_Hartenstein/Eddy_Hartenstein_0001.jpg,964
1847,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Weber/Bruce_Weber_0002.jpg,965
1848,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bruce_Weber/Bruce_Weber_0001.jpg,965
1849,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,966
1850,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0003.jpg,966
1851,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0002.jpg,966
1852,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Farouk_al-Sharaa/Farouk_al-Sharaa_0001.jpg,967
1853,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Farouk_al-Sharaa/Farouk_al-Sharaa_0003.jpg,967
1854,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Farouk_al-Sharaa/Farouk_al-Sharaa_0002.jpg,967
1855,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Peter_Harrison/Peter_Harrison_0001.jpg,968
1856,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Peter_Harrison/Peter_Harrison_0002.jpg,968
1857,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mayumi_Moriyama/Mayumi_Moriyama_0001.jpg,969
1858,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Sally_Clark/Sally_Clark_0001.jpg,970
1859,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Matthew_McConaughey/Matthew_McConaughey_0001.jpg,971
1860,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Gideon_Yago/Gideon_Yago_0001.jpg,972
1861,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Natalya_Sazanovich/Natalya_Sazanovich_0001.jpg,973
1862,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Elizabeth_Regan/Elizabeth_Regan_0001.jpg,974
1863,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Abel_Aguilar/Abel_Aguilar_0001.jpg,975
1864,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Sultan_Qaboos/Sultan_Qaboos_0001.jpg,976
1865,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lucia_Kenny_Anthony/Lucia_Kenny_Anthony_0001.jpg,977
1866,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Raza_Rabbani/Raza_Rabbani_0001.jpg,978
1867,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Bill_Guerin/Bill_Guerin_0001.jpg,979
1868,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Francis_George/Francis_George_0001.jpg,980
1869,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Francis_George/Francis_George_0002.jpg,980
1870,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mario_Kreutzberger/Mario_Kreutzberger_0002.jpg,981
1871,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mario_Kreutzberger/Mario_Kreutzberger_0001.jpg,981
1872,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Hana_Makhmalbaf/Hana_Makhmalbaf_0001.jpg,982
1873,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Robert_Beck/Robert_Beck_0001.jpg,983
1874,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Chris_Moore/Chris_Moore_0001.jpg,984
1875,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Yolanda_King/Yolanda_King_0001.jpg,985
1876,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/William_Macy/William_Macy_0002.jpg,986
1877,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/William_Macy/William_Macy_0003.jpg,986
1878,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/William_Macy/William_Macy_0001.jpg,986
1879,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/William_Macy/William_Macy_0004.jpg,986
1880,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/William_Macy/William_Macy_0005.jpg,986
1881,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Harriet_Lessy/Harriet_Lessy_0001.jpg,987
1882,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Kathryn_Morris/Kathryn_Morris_0001.jpg,988
1883,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Lucrecia_Orozco/Lucrecia_Orozco_0001.jpg,989
1884,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dave_Ragone/Dave_Ragone_0001.jpg,990
1885,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Melanie_Griffith/Melanie_Griffith_0001.jpg,991
1886,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Melanie_Griffith/Melanie_Griffith_0003.jpg,991
1887,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Melanie_Griffith/Melanie_Griffith_0002.jpg,991
1888,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Joe_Glover/Joe_Glover_0001.jpg,992
1889,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0008.jpg,993
1890,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0009.jpg,993
1891,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0001.jpg,993
1892,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0002.jpg,993
1893,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0003.jpg,993
1894,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0007.jpg,993
1895,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0006.jpg,993
1896,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0004.jpg,993
1897,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Thomas_OBrien/Thomas_OBrien_0005.jpg,993
1898,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0007.jpg,994
1899,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0006.jpg,994
1900,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0004.jpg,994
1901,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0005.jpg,994
1902,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0001.jpg,994
1903,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0002.jpg,994
1904,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Mike_Martz/Mike_Martz_0003.jpg,994
1905,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Buddy_Ryan/Buddy_Ryan_0001.jpg,995
1906,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dennis_Archer/Dennis_Archer_0001.jpg,996
1907,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Marat_Safin/Marat_Safin_0003.jpg,997
1908,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Marat_Safin/Marat_Safin_0002.jpg,997
1909,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Marat_Safin/Marat_Safin_0001.jpg,997
1910,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Teresa_Williams/Teresa_Williams_0001.jpg,998
1911,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Jerry_McEntee/Jerry_McEntee_0001.jpg,999
1912,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debra_Brown/Debra_Brown_0002.jpg,1000
1913,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Debra_Brown/Debra_Brown_0001.jpg,1000
1914,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Leo_Mullin/Leo_Mullin_0001.jpg,1001
1915,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Brian_Scalabrine/Brian_Scalabrine_0001.jpg,1002
1916,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Judy_Spreckels/Judy_Spreckels_0001.jpg,1003
1917,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Dan_Prinster/Dan_Prinster_0001.jpg,1004
1918,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/Albert_Montanes/Albert_Montanes_0001.jpg,1005
1919,/Users/kococo/code/Tensorflow_Electron/server/dataset/lfw/James_Carville/James_Carville_0001.jpg,1006
